21879668,11590000,MERCEDES-BENZ,B-OSZTÁLY B 180,2022.92,10690,Benzin,100,136,Kitűnő,435.0,Egyterű,5,Szürke (metál),1332,Első kerék,Automata,7.0,
21773483,11590000,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.08,24889,Benzin,100,136,Kitűnő,405.0,Ferdehátú,5,Fehér,1332,Első kerék,Automata,7.0,
22162461,11699000,BMW,1-ES SOROZAT 118,2024.5,7470,Benzin,100,136,Újszerű,380.0,Ferdehátú,5,Fekete (metál),1499,Első kerék,Automata,,
22044555,11900000,BMW,2-ES SOROZAT 218,2024.25,36980,Benzin,115,156,Kitűnő,390.0,Coupe,4,Fehér,1998,Hátsó kerék,Automata,8.0,tiptronic
22105160,11970000.0,BMW,6-OS SOROZAT 640,2018.42,128981,Benzin,250,340,Normál,610,Ferdehátú,5,Fekete,2998,Összkerék,Automata,8.0,tiptronic
22124995,11990000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2023.92,14515,Benzin,100,136,Kitűnő,345,Ferdehátú,5,Fehér,1332,Első kerék,Automata,7.0,
22017511,11990000.0,MERCEDES-BENZ,C-OSZTÁLY C 300,2020.42,85795,Hibrid (Benzin),155,211,Normál,300,Sedan,5,Fekete,1991,Összkerék,Automata,9.0,tiptronic
22007385,11990000.0,BMW,3-AS SOROZAT 330,2021.25,66350,Hibrid (Benzin),135,184,Megkímélt,410,Kombi,5,Szürke (metál),1998,Hátsó kerék,Automata,8.0,tiptronic
21958650,11990000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2023.75,19391,Benzin,100,136,Kitűnő,355,Ferdehátú,5,Ezüst (metál),1332,Első kerék,Automata,7.0,
21958483,11990000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2023.75,68454,Dízel,85,116,Kitűnő,450,Kombi,5,Szürke (metál),1950,Első kerék,Automata,8.0,
21771060,11990000.0,MERCEDES-BENZ,A-OSZTÁLY A 200,2024.17,8700,Benzin,120,163,Újszerű,355,Ferdehátú,5,Fehér,1332,Első kerék,Automata,7.0,
21534998,11990000.0,BMW,1-ES SOROZAT 118,2023.92,10565,Benzin,100,136,Újszerű,380,Ferdehátú,5,Fekete (metál),1499,Első kerék,,,
21381383,11990000.0,VOLVO,XC40,2021.08,94022,Benzin,120,163,Megkímélt,452,Városi terepjáró (crossover),5,Fekete (metál),1477,Első kerék,Automata,8.0,tiptronic
22139541,12000000.0,LAND ROVER,RANGE ROVER,2015.5,221545,Dízel,250,340,Normál,909,Terepjáró,5,Fekete (metál),4367,Összkerék,Automata,8.0,tiptronic
