id,price,manufacturer,model,year,kilometers,fuel_type,kw,condition,trunk_capacity,body_type,seats,color,engine_capacity,drive_type,transmission_type,number_of_gears,km_imputed,metallic
21600048,1889000.0,OPEL,MERIVA,2013.25,168812.0,Benzin,74.0,Normál,400.0,Egyterű,5.0,Fekete,1398.0,Első kerék,Manuális,5.0,0,1
21765711,1889000.0,MAZDA,3,2009.75,186545.0,Benzin,77.0,Kitűnő,340.0,Ferdehátú,5.0,Bordó,1598.0,Első kerék,Manuális,5.0,0,1
21618143,1889000.0,OPEL,AGILA,2014.08,128000.0,Benzin,50.0,Normál,329.0,Ferdehátú,5.0,Piros,996.0,Első kerék,Manuális,5.0,0,0
22124258,1889999.0,ALFA ROMEO,GIULIETTA,2010.67,299988.0,Dízel,77.0,Megkímélt,350.0,Ferdehátú,5.0,Bordó,1598.0,Első kerék,Manuális,6.0,0,1
22163249,1890000.0,PEUGEOT,208,2014.42,214300.0,Dízel,50.0,Normál,285.0,Ferdehátú,5.0,Fehér,1398.0,Első kerék,Manuális,5.0,0,0
22162695,1890000.0,BMW,1-ES SOROZAT 120,2006.92,279000.0,Dízel,120.0,Normál,330.0,Ferdehátú,5.0,Sötétszürke,1995.0,Hátsó kerék,Manuális,6.0,0,0
22162549,1890000.0,CITROEN,C3,2010.25,172500.0,Benzin,54.0,Normál,300.0,Ferdehátú,5.0,Unknown,1360.0,Első kerék,Manuális,5.0,0,0
22162204,1890000.0,BMW,1-ES SOROZAT 118,2011.17,290365.0,Dízel,105.0,Normál,360.0,Ferdehátú,5.0,Unknown,1995.0,Hátsó kerék,Manuális,6.0,0,0
22162206,1890000.0,OPEL,MERIVA MERIVA B,2012.0,189510.0,Benzin,88.0,Kitűnő,400.0,Egyterű,5.0,Szürke,1364.0,Első kerék,Manuális,6.0,0,1
22161894,1890000.0,VOLVO,V50,2008.5,189500.0,Dízel,100.0,Kitűnő,417.0,Kombi,5.0,Szürke,1998.0,Első kerék,Manuális,6.0,0,1
22160874,1890000.0,VOLKSWAGEN,PASSAT PASSAT VI,2009.67,295300.0,Dízel,103.0,Kitűnő,513.0,Kombi,5.0,Kék,1968.0,Első kerék,Manuális,5.0,0,1
22160215,1890000.0,SKODA,FABIA,2013.08,108000.0,Benzin,44.0,Megkímélt,315.0,Ferdehátú,5.0,Piros,1198.0,Első kerék,Manuális,5.0,0,0
22158834,1890000.0,OPEL,ASTRA ASTRA J,2012.17,195891.0,Benzin,74.0,Megkímélt,500.0,Kombi,5.0,Sötétszürke,1398.0,Első kerék,Manuális,5.0,0,0
22157852,1890000.0,RENAULT,FLUENCE,2011.92,168615.0,Benzin,81.0,Megkímélt,496.0,Sedan,5.0,Szürke,1598.0,Első kerék,Manuális,5.0,0,0
22154556,1890000.0,SKODA,OCTAVIA,2008.58,193000.0,Benzin,75.0,Kitűnő,560.0,Ferdehátú,5.0,Unknown,1595.0,Első kerék,Manuális,5.0,0,0
22153336,1890000.0,FIAT,BRAVO,2010.67,88920.0,Benzin,88.0,Normál,400.0,Ferdehátú,5.0,Bordó,1368.0,Első kerék,Manuális,6.0,0,1
22153091,1890000.0,HONDA,JAZZ,2009.0,211939.0,Benzin,73.0,Normál,375.0,Egyterű,5.0,Világoskék,1339.0,Első kerék,Manuális,5.0,0,1
21691940,1700000.0,MAZDA,5,2010.67,197000.0,Dízel,105.0,Normál,430.0,Egyterű,7.0,Kék,1998.0,Első kerék,Manuális,6.0,0,0
22020416,1750000.0,SUZUKI,SX4,2008.5,170000.0,Benzin,73.0,Megkímélt,270.0,Ferdehátú,5.0,Narancs,1490.0,Első kerék,Manuális,5.0,0,0
22005818,1780000.0,OPEL,CORSA CORSA D,2011.67,101000.0,Benzin,63.0,Kitűnő,285.0,Ferdehátú,5.0,Ezüst,1229.0,Első kerék,Manuális,5.0,0,1
22162512,1790000.0,NISSAN,LEAF,2011.67,91000.0,Elektromos,80.0,Megkímélt,300.0,Ferdehátú,5.0,Fehér,0.0,Első kerék,Automata,7.0,0,0
22152687,1890000.0,SEAT,ALHAMBRA,2010.17,356700.0,Dízel,85.0,Normál,256.0,Egyterű,7.0,Fekete,1896.0,Első kerék,Automata tiptronic,5.0,0,1
22152348,1890000.0,MAZDA,6,2011.08,347615.0,Dízel,120.0,Normál,477.0,Kombi,5.0,Fekete,2183.0,Első kerék,Manuális,6.0,0,1
22151633,1890000.0,FIAT,FIORINO,2013.67,138179.0,Benzin,54.0,Normál,329.0,Egyterű,5.0,Unknown,1360.0,Első kerék,Manuális,5.0,0,0
22149343,1890000.0,KIA,CARENS,2009.42,176272.0,Benzin,106.0,Normál,422.0,Egyterű,7.0,Sötétszürke,1998.0,Első kerék,Manuális,5.0,0,1
22149135,1890000.0,CHRYSLER,300 C,2007.0,358000.0,Benzin,183.0,Normál,504.0,Sedan,5.0,Zöld,3518.0,Hátsó kerék,Automata,4.0,0,1
22148758,1890000.0,BMW,1-ES SOROZAT 120,2005.5,344801.0,Dízel,120.0,Megkímélt,330.0,Ferdehátú,5.0,Ezüst,1995.0,Hátsó kerék,Manuális,6.0,0,1
22147142,1890000.0,SKODA,FABIA,2012.75,141000.0,Benzin,77.0,Normál,315.0,Ferdehátú,5.0,Szürke,1197.0,Első kerék,Manuális,5.0,0,1
22146841,1890000.0,VOLVO,V70,2010.75,210000.0,Dízel,120.0,Megkímélt,555.0,Kombi,5.0,Fekete,1984.0,Első kerék,Automata tiptronic,6.0,0,0
22145445,1890000.0,KIA,CEE'D,2010.58,145000.0,Benzin,93.0,Normál,340.0,Ferdehátú,5.0,Fekete,1591.0,Első kerék,Manuális,5.0,0,1
22145215,1890000.0,SKODA,CITIGO,2014.75,192000.0,Benzin,55.0,Normál,251.0,Ferdehátú,4.0,Sötétkék,999.0,Első kerék,Manuális,5.0,0,1
22145066,1890000.0,VOLKSWAGEN,GOLF GOLF PLUS,2005.42,209397.0,Dízel,77.0,Kitűnő,395.0,Egyterű,5.0,Szürke,1896.0,Első kerék,Manuális,5.0,0,1
22145051,1890000.0,SKODA,FABIA,2011.67,189000.0,Dízel,77.0,Kitűnő,315.0,Ferdehátú,5.0,Sötétszürke,1598.0,Első kerék,Manuális,5.0,0,0
22142248,1890000.0,TOYOTA,AVENSIS,2004.42,165000.0,Benzin,95.0,Megkímélt,520.0,Sedan,5.0,Pezsgő,1794.0,Első kerék,Manuális,5.0,0,1
22141825,1890000.0,BMW,5-ÖS SOROZAT 520,2006.33,375000.0,Dízel,120.0,Megkímélt,520.0,Sedan,5.0,Szürke,1995.0,Hátsó kerék,Manuális,6.0,0,0
22141053,1890000.0,FORD,C-MAX,2014.08,252161.0,Dízel,85.0,Normál,471.0,Egyterű,5.0,Fehér,1997.0,Első kerék,Unknown,5.0,0,0
22140522,1890000.0,CHEVROLET,SPARK,2012.67,144630.0,Benzin,60.0,Megkímélt,170.0,Ferdehátú,5.0,Unknown,1206.0,Első kerék,Manuális,5.0,0,0
22140442,1890000.0,OPEL,ASTRA ASTRA J,2014.25,200335.0,Dízel,81.0,Normál,370.0,Ferdehátú,5.0,Unknown,1686.0,Első kerék,Manuális,6.0,0,0
22139822,1890000.0,OPEL,MERIVA,2011.08,206521.0,Benzin,74.0,Normál,400.0,Egyterű,5.0,Szürke,1398.0,Első kerék,Manuális,5.0,0,0
22137723,1890000.0,FORD,C-MAX,2008.25,265000.0,Benzin,85.0,Megkímélt,460.0,Egyterű,5.0,Szürke,1596.0,Első kerék,Manuális,5.0,0,0
22137568,1890000.0,OPEL,INSIGNIA,2010.33,230000.0,Dízel,118.0,Megkímélt,540.0,Kombi,5.0,Bordó,1956.0,Első kerék,Manuális,6.0,0,1
22136861,1890000.0,PEUGEOT,BOXER,2000.42,228000.0,Dízel,50.0,Normál,1410.0,Kisbusz,9.0,Fehér,1905.0,Első kerék,Manuális,5.0,0,0
22136336,1890000.0,VOLKSWAGEN,PASSAT PASSAT VII,2014.17,371000.0,Dízel,103.0,Megkímélt,528.0,Kombi,5.0,Unknown,1968.0,Első kerék,Automata,6.0,0,0
22136032,1890000.0,RENAULT,MEGANE,2009.0,225440.0,Dízel,81.0,Megkímélt,372.0,Ferdehátú,5.0,Ezüst,1461.0,Első kerék,Manuális,6.0,0,0
22134400,1890000.0,FORD,MONDEO,2009.33,325155.0,Dízel,103.0,Megkímélt,540.0,Ferdehátú,5.0,Fekete,1997.0,Első kerék,Automata tiptronic,6.0,0,1
22134360,1890000.0,VOLKSWAGEN,PASSAT PASSAT VI,2009.0,242313.0,Dízel,81.0,Normál,513.0,Kombi,5.0,Ezüst,1968.0,Első kerék,Manuális,5.0,0,0
22134184,1890000.0,CHEVROLET,AVEO,2013.25,82975.0,Benzin,63.0,Kitűnő,290.0,Ferdehátú,5.0,Sötétszürke,1229.0,Első kerék,Manuális,5.0,0,1
22131317,1890000.0,AUDI,A4,2006.75,378000.0,Dízel,132.0,Megkímélt,442.0,Kombi,5.0,Unknown,2698.0,Első kerék,Fokozatmentes automata,0.0,0,0
22131151,1890000.0,OPEL,CORSA CORSA D,2012.17,126500.0,Benzin,51.0,Megkímélt,285.0,Ferdehátú,5.0,Unknown,1229.0,Első kerék,Manuális,5.0,0,0
22129624,1890000.0,OPEL,ZAFIRA,2010.25,159875.0,Benzin,85.0,Normál,140.0,Egyterű,7.0,Szürke,1598.0,Első kerék,Manuális,5.0,0,0
22127995,1890000.0,VOLKSWAGEN,BEETLE,2004.0,217000.0,Benzin,75.0,Kitűnő,281.0,Cabrio,4.0,Unknown,1596.0,Unknown,Manuális,5.0,0,0
22127929,1890000.0,SKODA,OCTAVIA,2008.92,242689.0,Dízel,77.0,Kitűnő,580.0,Kombi,5.0,Ezüst,1896.0,Összkerék,Manuális,6.0,0,1
22126803,1890000.0,AUDI,A6,2007.0,372140.0,Dízel,165.0,Megkímélt,546.0,Sedan,5.0,Ezüst,2967.0,Összkerék,Automata tiptronic,6.0,0,0
22126231,1890000.0,FORD,C-MAX,2013.92,139000.0,Benzin,92.0,Normál,475.0,Egyterű,5.0,Fekete,999.0,Első kerék,Manuális,6.0,0,0
22123831,1890000.0,CITROEN,C3,2010.92,78600.0,Benzin,44.0,Megkímélt,300.0,Ferdehátú,5.0,Ezüst,1124.0,Első kerék,Manuális,5.0,0,1
22050107,1890000.0,VOLKSWAGEN,JETTA,2007.92,196789.0,Benzin,125.0,Megkímélt,527.0,Sedan,5.0,Fekete,1390.0,Első kerék,Automata,7.0,0,1
22125069,1890000.0,OPEL,MERIVA MERIVA B,2011.08,148257.0,Benzin,74.0,Normál,400.0,Egyterű,5.0,Fekete,1398.0,Első kerék,Manuális,5.0,0,0
22123270,1890000.0,OPEL,CORSA CORSA D,2010.17,113000.0,Benzin,63.0,Kitűnő,285.0,Ferdehátú,5.0,Ezüst,1229.0,Első kerék,Manuális,5.0,0,1
22122413,1890000.0,CITROEN,C4 PICASSO,2012.42,172000.0,Dízel,82.0,Megkímélt,500.0,Egyterű,5.0,Unknown,1560.0,Első kerék,Manuális,6.0,0,0
22121488,1890000.0,KIA,VENGA,2010.5,246329.0,Benzin,66.0,Kitűnő,422.0,Egyterű,5.0,Piros,1396.0,Első kerék,Manuális,5.0,0,0
22121123,1890000.0,VOLVO,V50,2007.58,261000.0,Dízel,132.0,Normál,417.0,Kombi,5.0,Ezüst,2400.0,Első kerék,Automata,5.0,0,1
22121060,1890000.0,KIA,CEE'D,2010.17,205200.0,Benzin,93.0,Kitűnő,534.0,Kombi,5.0,Szürke,1591.0,Első kerék,Manuális,5.0,0,1
22120815,1890000.0,SKODA,ROOMSTER,2012.75,229000.0,Dízel,77.0,Sérülésmentes,480.0,Egyterű,5.0,Fekete,1598.0,Első kerék,Manuális,5.0,0,0
22120349,1890000.0,FORD,FOCUS,2015.33,363000.0,Dízel,77.0,Normál,490.0,Kombi,5.0,Szürke,1499.0,Első kerék,Manuális,6.0,0,0
22119723,1890000.0,MITSUBISHI,GRANDIS,2010.92,254660.0,Dízel,103.0,Normál,320.0,Egyterű,7.0,Ezüst,1968.0,Első kerék,Manuális,6.0,0,0
22119178,1890000.0,VOLKSWAGEN,CADDY CADDY LIFE,2005.83,549000.0,Dízel,77.0,Megkímélt,430.0,Egyterű,7.0,Ezüst,1986.0,Unknown,Manuális,6.0,0,0
22138834,1789000.0,FORD,FIESTA,2012.17,204000.0,Dízel,51.0,Normál,329.0,Ferdehátú,5.0,Ibolyakék,1399.0,Első kerék,Manuális,5.0,0,1
22119883,1850000.0,PEUGEOT,3008,2009.67,95800.0,Benzin,88.0,Kitűnő,432.0,Városi terepjáró (crossover),5.0,Szürke,1598.0,Első kerék,Manuális,5.0,0,0
22118391,1890000.0,OPEL,COMBO,2009.25,151000.0,Benzin,66.0,Normál,2320.0,Egyterű,5.0,Szürke,1364.0,Első kerék,Manuális,5.0,0,1
22116534,1890000.0,VOLKSWAGEN,EOS,2006.75,228029.0,Benzin,110.0,Kitűnő,380.0,Cabrio,4.0,Ezüst,1984.0,Első kerék,Manuális,6.0,0,0
22114739,1890000.0,TOYOTA,RAV 4,2007.0,365000.0,Dízel,130.0,Megkímélt,479.0,Városi terepjáró (crossover),5.0,Unknown,2231.0,Összkerék,Manuális,6.0,0,0
22112839,1890000.0,OPEL,INSIGNIA,2009.17,165000.0,Benzin,85.0,Normál,500.0,Sedan,5.0,Szürke,1598.0,Első kerék,Manuális,6.0,0,1
22112637,1890000.0,SKODA,OCTAVIA,2007.58,400000.0,Dízel,125.0,Megkímélt,560.0,Ferdehátú,5.0,Fehér,1968.0,Első kerék,Manuális,6.0,0,0
22111914,1890000.0,NISSAN,QASHQAI,2007.75,168000.0,Dízel,78.0,Normál,410.0,Városi terepjáró (crossover),5.0,Pezsgő,1461.0,Első kerék,Manuális,6.0,0,1
22111631,1890000.0,BMW,1-ES SOROZAT 120,2010.67,155022.0,Benzin,90.0,Kitűnő,330.0,Ferdehátú,5.0,Kék,1995.0,Hátsó kerék,Manuális,6.0,0,0
22109430,1890000.0,FORD,MONDEO,2012.75,310000.0,Dízel,103.0,Megkímélt,540.0,Ferdehátú,5.0,Fehér,1997.0,Első kerék,Automata,6.0,0,0
22106519,1890000.0,CITROEN,C4 PICASSO,2013.25,162474.0,Dízel,82.0,Normál,208.0,Egyterű,7.0,Fekete,1560.0,Első kerék,Manuális,6.0,0,0
22108820,1890000.0,OPEL,MERIVA,2011.5,177000.0,Dízel,96.0,Megkímélt,400.0,Egyterű,5.0,Fekete,1686.0,Első kerék,Manuális,6.0,0,1
22107455,1890000.0,VOLKSWAGEN,POLO POLO V,2011.92,178755.0,Benzin,44.0,Megkímélt,280.0,Ferdehátú,5.0,Piros,1198.0,Első kerék,Manuális,5.0,0,0
22106621,1890000.0,OPEL,ASTRA ASTRA H,2009.25,169000.0,Benzin,85.0,Kitűnő,380.0,Ferdehátú,5.0,Piros,1598.0,Első kerék,Automata,5.0,0,1
22106039,1890000.0,HYUNDAI,I20,2013.08,192064.0,Benzin,62.0,Normál,295.0,Ferdehátú,5.0,Szürke,1248.0,Első kerék,Manuális,5.0,0,0
22106003,1890000.0,FORD,C-MAX,2011.92,258000.0,Dízel,70.0,Megkímélt,471.0,Egyterű,5.0,Unknown,1560.0,Első kerék,Manuális,6.0,0,0
22105599,1890000.0,FORD,FOCUS,2010.75,209390.0,Benzin,74.0,Normál,385.0,Ferdehátú,5.0,Fekete,1596.0,Első kerék,Manuális,5.0,0,1
22103051,1890000.0,SEAT,IBIZA,2012.33,222176.0,Dízel,55.0,Kitűnő,292.0,Ferdehátú,5.0,Fekete,1199.0,Első kerék,Manuális,5.0,0,0
22103083,1890000.0,TOYOTA,AURIS,2008.83,121905.0,Benzin,71.0,Megkímélt,354.0,Ferdehátú,5.0,Kék,1398.0,Első kerék,Manuális,5.0,0,1
22102859,1890000.0,PEUGEOT,5008,2011.0,271923.0,Dízel,82.0,Normál,578.0,Egyterű,7.0,Szürke,1560.0,Első kerék,Manuális,6.0,0,0
22100606,1890000.0,KIA,CEE'D,2011.67,161466.0,Benzin,66.0,Normál,534.0,Kombi,5.0,Sötétszürke,1396.0,Első kerék,Manuális,5.0,0,0
22095636,1890000.0,TOYOTA,AVENSIS,2003.92,137458.0,Benzin,95.0,Megkímélt,520.0,Sedan,5.0,Sötétszürke,1794.0,Első kerék,Manuális,5.0,0,1
22095314,1800000.0,SKODA,ROOMSTER,2011.83,187223.0,Dízel,66.0,Kitűnő,480.0,Egyterű,5.0,Fehér,1598.0,Első kerék,Manuális,5.0,0,0
22093188,1890000.0,FORD,MONDEO,2009.25,270000.0,Benzin,107.0,Megkímélt,550.0,Sedan,5.0,Fekete,1999.0,Első kerék,Manuális,5.0,0,0
22089018,1890000.0,PEUGEOT,308,2013.67,261000.0,Dízel,68.0,Megkímélt,567.0,Kombi,5.0,Unknown,1560.0,Első kerék,Manuális,5.0,0,0
22087662,1490000.0,HYUNDAI,I30,2010.92,199550.0,Benzin,91.0,Normál,340.0,Kombi,5.0,Unknown,1591.0,Első kerék,Manuális,5.0,0,0
22087313,1890000.0,BMW,5-ÖS SOROZAT 520,2004.33,409000.0,Benzin,125.0,Megkímélt,520.0,Sedan,5.0,Barna,2171.0,Hátsó kerék,Manuális,6.0,0,0
22086789,1890000.0,RENAULT,CLIO,2013.33,242000.0,Benzin,54.0,Megkímélt,300.0,Ferdehátú,5.0,Ezüst,1149.0,Első kerék,Manuális,5.0,0,1
22084736,1890000.0,HYUNDAI,TUCSON,2005.08,375000.0,Dízel,83.0,Megkímélt,325.0,Városi terepjáró (crossover),5.0,Unknown,1991.0,Első kerék,Manuális,5.0,0,0
22083643,1890000.0,AUDI,A3,2006.75,248000.0,Benzin,75.0,Kitűnő,370.0,Ferdehátú,5.0,Sötétszürke,1595.0,Első kerék,Manuális,5.0,0,1
22082589,1890000.0,VOLKSWAGEN,UP,2013.5,202000.0,Benzin,55.0,Újszerű,251.0,Ferdehátú,4.0,Fehér,999.0,Első kerék,Manuális,5.0,0,0
22078943,1890000.0,VOLKSWAGEN,PASSAT PASSAT VI,2009.33,248000.0,Benzin,118.0,Kitűnő,513.0,Kombi,5.0,Ezüst,1798.0,Első kerék,Manuális,6.0,0,0
22077954,1890000.0,VOLKSWAGEN,JETTA,2007.25,221000.0,Benzin,75.0,Kitűnő,527.0,Sedan,5.0,Fekete,1595.0,Első kerék,Manuális,5.0,0,0
22077842,1890000.0,CITROEN,C3 PICASSO,2012.0,130364.0,Benzin,70.0,Normál,385.0,Egyterű,5.0,Piros,1397.0,Első kerék,Manuális,5.0,0,1
22077256,1890000.0,FORD,FOCUS,2011.08,244100.0,Benzin,74.0,Normál,482.0,Kombi,5.0,Fehér,1596.0,Első kerék,Manuális,5.0,0,0
22074216,1890000.0,VOLKSWAGEN,PASSAT PASSAT VI,2007.67,253809.0,Dízel,77.0,Normál,485.0,Sedan,5.0,Sötétzöld,1896.0,Első kerék,Manuális,5.0,0,1
22070038,1890000.0,VOLKSWAGEN,JETTA,2007.5,253000.0,Dízel,125.0,Normál,527.0,Sedan,5.0,Unknown,1968.0,Első kerék,Manuális,6.0,0,0
22069284,1890000.0,HYUNDAI,IX20,2012.17,174624.0,Dízel,57.0,Normál,440.0,Egyterű,5.0,Kék,1396.0,Első kerék,Manuális,6.0,0,0
22068740,1890000.0,HONDA,CIVIC,2006.58,158648.0,Benzin,61.0,Megkímélt,415.0,Ferdehátú,5.0,Unknown,1339.0,Első kerék,Manuális,6.0,0,0
22064842,1890000.0,FORD,MONDEO,2009.67,227000.0,Benzin,81.0,Normál,554.0,Kombi,5.0,Unknown,1596.0,Első kerék,Manuális,5.0,0,0
22054845,1890000.0,FORD,C-MAX,2008.75,227000.0,Dízel,100.0,Kitűnő,460.0,Egyterű,5.0,Fekete,1998.0,Első kerék,Manuális,6.0,0,1
22052235,1890000.0,SMART,FORTWO FORTWO COUPE,2014.08,141650.0,Benzin,45.0,Kitűnő,445.0,Coupe,4.0,Fekete,999.0,Unknown,Automata,7.0,0,0
22051971,1890000.0,OPEL,INSIGNIA,2009.92,252300.0,Benzin,191.0,Normál,530.0,Ferdehátú,5.0,Sötétszürke,2792.0,Összkerék,Manuális,6.0,0,1
22050477,1890000.0,KIA,RIO,2012.83,192000.0,Benzin,62.0,Normál,288.0,Ferdehátú,5.0,Sötétszürke,1248.0,Első kerék,Manuális,5.0,0,1
22048590,1890000.0,FIAT,500,2008.75,140692.0,Benzin,74.0,Megkímélt,185.0,Ferdehátú,4.0,Fekete,1368.0,Első kerék,Manuális,6.0,0,0
22047485,1890000.0,FORD,C-MAX,2011.33,283530.0,Dízel,85.0,Normál,56.0,Egyterű,7.0,Unknown,1560.0,Első kerék,Manuális,6.0,0,0
22095013,1790000.0,VOLVO,S40,2008.0,181881.0,Benzin,107.0,Normál,485.0,Sedan,4.0,Fekete,1999.0,Első kerék,Manuális,5.0,0,0
22054027,1790000.0,OPEL,CORSA CORSA D,2014.17,112075.0,Benzin,51.0,Megkímélt,285.0,Ferdehátú,5.0,Fehér,1229.0,Első kerék,Manuális,5.0,0,0
22106158,1799000.0,MERCEDES-BENZ,C-OSZTÁLY C 230,2005.92,194200.0,Benzin,150.0,Normál,310.0,Coupe,4.0,Ezüst,2496.0,Hátsó kerék,Automata tiptronic,7.0,0,1
22112167,1810000.0,AUDI,A3,2007.83,215000.0,Benzin,92.0,Kitűnő,350.0,Ferdehátú,5.0,Unknown,1390.0,Első kerék,Manuális,6.0,0,0
22046657,1890000.0,BMW,1-ES SOROZAT 120,2008.08,234562.0,Benzin,110.0,Normál,330.0,Ferdehátú,5.0,Kék,1995.0,Hátsó kerék,Manuális,6.0,0,1
22046128,1890000.0,BMW,3-AS SOROZAT 320,2008.17,290357.0,Dízel,130.0,Normál,460.0,Kombi,5.0,Szürke,1995.0,Hátsó kerék,Manuális,6.0,0,0
22044936,1890000.0,FORD,FIESTA,2013.33,194530.0,Benzin,59.0,Normál,290.0,Ferdehátú,5.0,Szürke,999.0,Első kerék,Manuális,5.0,0,0
22043001,1890000.0,VOLKSWAGEN,BEETLE,2003.5,218000.0,Benzin,85.0,Normál,281.0,Cabrio,4.0,Zöld,1984.0,Első kerék,Manuális,5.0,0,1
22042978,1890000.0,VOLKSWAGEN,NEW BEETLE,2003.5,218000.0,Benzin,85.0,Normál,201.0,Cabrio,4.0,Zöld,1984.0,Első kerék,Manuális,5.0,0,1
22040075,1890000.0,SUZUKI,SWIFT,2009.17,189264.0,Benzin,92.0,Normál,213.0,Ferdehátú,5.0,Fekete,1586.0,Első kerék,Manuális,5.0,0,1
22036170,1890000.0,TOYOTA,VERSO,2011.0,301500.0,Dízel,93.0,Megkímélt,155.0,Egyterű,7.0,Világoskék,1998.0,Első kerék,Manuális,6.0,0,1
22033509,1890000.0,OPEL,VIVARO,2008.5,341300.0,Dízel,84.0,Normál,1410.0,Kisbusz,9.0,Szürke,1995.0,Első kerék,Manuális,6.0,0,0
22031719,1890000.0,NISSAN,NOTE,2011.67,135000.0,Benzin,65.0,Normál,280.0,Egyterű,5.0,Bordó,1386.0,Első kerék,Manuális,5.0,0,0
22031681,1890000.0,AUDI,A4,2006.42,157000.0,Benzin,75.0,Kitűnő,460.0,Sedan,5.0,Kék,1595.0,Első kerék,Manuális,5.0,0,0
22027246,1890000.0,SUBARU,LEGACY,2007.0,220000.0,Benzin,127.0,Kitűnő,459.0,Kombi,5.0,Kék,2457.0,Összkerék,Automata tiptronic,4.0,0,1
22026995,1890000.0,SKODA,ROOMSTER,2014.67,141700.0,Benzin,77.0,Megkímélt,480.0,Egyterű,5.0,Unknown,1197.0,Első kerék,Manuális,5.0,0,0
22023200,1890000.0,CITROEN,C4,2010.5,215000.0,Benzin,88.0,Újszerű,408.0,Ferdehátú,5.0,Unknown,1598.0,Első kerék,Manuális,5.0,0,0
22022924,1890000.0,CITROEN,C-ELYSEE,2015.42,184268.0,Benzin,85.0,Normál,506.0,Sedan,5.0,Világoskék,1587.0,Első kerék,Automata tiptronic,4.0,0,0
22019217,1890000.0,OPEL,CORSA CORSA D,2013.0,151565.0,Benzin,74.0,Sérülésmentes,285.0,Ferdehátú,5.0,Sötétszürke,1364.0,Első kerék,Manuális,5.0,0,1
22013251,1890000.0,SKODA,OCTAVIA,2011.08,263000.0,Dízel,77.0,Normál,560.0,Ferdehátú,5.0,Lila,1598.0,Első kerék,Manuális,5.0,0,1
22012915,1890000.0,DACIA,SANDERO,2014.17,146612.0,Benzin,55.0,Megkímélt,320.0,Ferdehátú,5.0,Fehér,1149.0,Első kerék,Manuális,5.0,0,0
22012835,1890000.0,SUZUKI,SX4,2009.0,196000.0,Benzin,79.0,Normál,515.0,Sedan,5.0,Szürke,1586.0,Első kerék,Manuális,5.0,0,1
22009855,1890000.0,OPEL,ZAFIRA ZAFIRA B,2012.25,209000.0,Dízel,81.0,Normál,140.0,Egyterű,7.0,Szürke,1686.0,Első kerék,Manuális,6.0,0,1
22008734,1890000.0,MERCEDES-BENZ,E-OSZTÁLY E 200,2004.42,419000.0,Benzin,120.0,Megkímélt,690.0,Kombi,5.0,Fekete,1796.0,Hátsó kerék,Manuális,6.0,0,0
22007410,1890000.0,CITROEN,C5,2010.33,290000.0,Dízel,103.0,Normál,505.0,Kombi,5.0,Fekete,1997.0,Első kerék,Manuális,6.0,0,0
22005722,1890000.0,TOYOTA,COROLLA COROLLA VERSO,2006.83,191000.0,Dízel,130.0,Megkímélt,155.0,Egyterű,7.0,Unknown,2231.0,Első kerék,Manuális,6.0,0,0
22000751,1890000.0,SEAT,LEON,2012.58,156250.0,Benzin,77.0,Normál,341.0,Ferdehátú,5.0,Unknown,1197.0,Első kerék,Manuális,6.0,0,0
21998412,1890000.0,OPEL,INSIGNIA,2012.75,233849.0,Benzin,103.0,Megkímélt,530.0,Lépcsőshátú,5.0,Fekete,1364.0,Első kerék,Manuális,6.0,0,0
21981650,1890000.0,MITSUBISHI,LANCER,2011.17,217000.0,Dízel,103.0,Normál,344.0,Ferdehátú,5.0,Bordó,1968.0,Első kerék,Manuális,6.0,0,1
21969813,1890000.0,OPEL,ZAFIRA,2009.42,182123.0,Benzin,85.0,Kitűnő,140.0,Egyterű,7.0,Unknown,1598.0,Első kerék,Manuális,5.0,0,0
21967722,1890000.0,HYUNDAI,I30,2011.25,143000.0,Benzin,80.0,Normál,340.0,Ferdehátú,5.0,Bordó,1396.0,Első kerék,Manuális,5.0,0,0
21958511,1690000.0,KIA,CEE'D,2009.25,265000.0,Benzin,80.0,Újszerű,534.0,Kombi,5.0,Ezüst,1396.0,Első kerék,Manuális,5.0,0,1
21957635,1890000.0,OPEL,CORSA CORSA D,2014.58,89467.0,Benzin,51.0,Normál,285.0,Ferdehátú,5.0,Piros,1229.0,Első kerék,Manuális,5.0,0,0
21956333,1890000.0,PEUGEOT,207,2012.08,186291.0,Benzin,72.0,Normál,405.0,Kombi,5.0,Ezüst,1398.0,Első kerék,Manuális,5.0,0,1
21954706,1890000.0,FORD,FOCUS,2008.08,196445.0,Benzin,74.0,Megkímélt,385.0,Ferdehátú,5.0,Szürke,1596.0,Első kerék,Manuális,5.0,0,0
21954192,1890000.0,SEAT,ALHAMBRA,2007.92,297877.0,Dízel,103.0,Normál,256.0,Egyterű,7.0,Szürke,1968.0,Első kerék,Manuális,6.0,0,0
21949240,1890000.0,VOLKSWAGEN,JETTA,2008.33,196894.0,Benzin,118.0,Megkímélt,527.0,Sedan,5.0,Sötétkék,1390.0,Első kerék,Manuális,6.0,0,0
21948955,1890000.0,FIAT,DOBLO,2009.08,125000.0,Dízel,62.0,Megkímélt,750.0,Kisbusz,5.0,Kék,1248.0,Első kerék,Manuális,5.0,0,0
21949093,1700000.0,KIA,CEE'D,2013.92,298900.0,Dízel,94.0,Normál,534.0,Kombi,5.0,Fekete,1582.0,Első kerék,Manuális,6.0,0,1
